Age,Gender,Height,Weight,Activity_Level,Daily_Steps,Exercise_Hours,Sleep_Hours,Stress_Level,Calorie_Intake,Protein_Intake,Water_Intake,Family_History,BMI,BMI_Category
21,1,1.75,88.695947346501,1,9155,2.3100893363054893,7.028560326141925,10,2181.825567103035,48.60296802018337,2.0029891899759136,1,28.961941990694203,2
27,0,1.72,59.054455907194225,2,3049,2.3675184771068194,8.49275149773791,9,2281.210224276104,63.89149945077278,2.182865171927178,1,19.961619763113248,0
65,0,1.86,82.33282051369392,3,8695,1.0904741970819736,5.343462431440578,4,1979.0758197857795,49.26528653775064,3.170193963477866,0,23.79836412119722,0
63,1,1.63,68.90834464464895,3,12807,1.8061168836052601,5.803842824394851,4,2322.3589370689792,48.248253886494076,3.8503639808529986,1,25.93561844429559,2
38,1,1.55,55.9468613491958,0,9478,0.9851814188234724,7.098254902179016,10,2248.313952074826,64.97314424413217,3.141930412731654,1,23.286935004868177,0
30,1,1.74,62.85399229864585,1,8326,0.04549906973011346,6.512846467387268,6,2026.1637017151575,69.1385824633463,2.2676945967246147,1,20.760335677977885,0
69,2,1.64,95.11400261612758,1,4323,2.1363004942168193,7.807499909004997,1,2255.291222984552,54.07429721745649,2.7163327845168244,0,35.363623816228284,1
40,1,1.91,96.20654472436888,0,1869,0.4751762850781939,6.515386385984463,1,2400.671136661027,44.49461917441455,2.4455205610274917,1,26.371685185265996,2
50,1,1.69,83.3204900776273,1,1792,2.498212316826546,6.63710765689707,4,1523.414942510046,64.68864863003347,2.951388902687958,0,29.172819606325866,2
41,2,1.95,64.64788743676658,2,5700,3.139891897861888,5.069529153578858,10,2134.367857567377,61.3214791927547,2.084462263973118,0,17.001416814402784,3
55,2,1.56,66.95768892904717,3,5130,3.412131232423703,7.4203024573609415,2,2320.2584943921447,69.35288698238787,3.7637917924938464,0,27.51384324829354,2
24,1,1.52,68.6014312075414,2,3888,1.0160691813076874,7.838042924382728,4,1878.608443987716,43.45325413420626,2.1927878623070662,0,29.692447717945548,2
31,1,1.77,61.79722721221168,3,4865,2.2069536223751878,5.584635565107506,5,2414.829801062793,53.032920902154814,3.093306222746424,0,19.725247282776877,0
38,2,1.98,56.53543070703002,1,7988,0.4158956506606555,8.581149554067823,1,1882.2908462923658,57.57092780155108,3.2792351872038843,1,14.420832238299669,3
46,1,1.6,68.47286685896671,3,3569,1.240070192093496,4.621656931201076,5,2189.304971596548,55.5836387275418,2.462195378076729,0,26.747213616783867,2
28,1,1.78,87.30717929374646,1,6075,1.4582871574849938,8.452763022457416,3,2030.3428524337446,71.66696446316573,1.987390315184038,0,27.555605129954063,2
58,2,1.71,88.72696994211995,2,4668,1.8229383337155445,5.761968148480733,7,1801.2181642243686,54.66305133105184,2.757671853709769,0,30.343343231120674,1
57,2,1.87,78.59334355865073,0,4287,1.083532803651662,4.493219000655051,3,2627.055447429818,74.29730432818762,2.0163414389192744,1,22.47514757603898,0
40,0,1.78,57.823536792094615,1,9692,1.92935922797737,5.345854133458675,8,2220.5673384305214,77.64673238049409,1.5679441903118831,1,18.250074735543055,3
26,0,1.91,75.65642292659902,1,6438,0.46401952810336516,7.55009162827872,9,2409.58584076741,45.86375382575021,3.6656758916751886,0,20.738582529700125,0
24,1,1.47,67.69654713766163,1,6516,1.5536654326022268,9.860793590038302,6,1803.540452403192,87.71800493553155,3.3333707506023735,0,31.327940736573478,1
67,0,1.68,63.85690965534567,3,7827,2.840548104337674,8.746064779275976,5,1745.4488200464941,53.01190586740072,2.183286255951475,1,22.625038851808984,0
53,0,1.55,100.85509352537932,3,8050,0.7929665425468774,6.064072875638098,1,1482.8449343569882,62.655346934906746,2.7587303571300117,1,41.979227273831135,1
67,1,1.89,63.688268769640366,1,8222,0.7366005995796381,7.338621861416987,4,1374.953844415369,53.54358451798926,3.9059311076871897,0,17.829363335192287,3
21,1,1.61,69.96332073389367,3,9053,0.6367861982806855,7.705020491869992,2,2031.0145988636286,49.69428921587557,2.953879269392126,0,26.990980569381453,2
42,0,1.83,91.51433070936014,1,4532,1.8278356373961202,9.255697881656689,6,2031.0113719965877,54.41235752199293,1.767509334664402,0,27.326683600394198,2
20,0,1.6,57.11937683757102,1,7019,1.774416360026867,4.950270519046951,8,1581.6750304223283,77.7090375900225,1.4021960508250566,1,22.312256577176175,0
30,2,1.75,45.0,2,8941,1.3390840612112307,5.15623364164337,3,2611.5624185866477,74.98926960351763,3.238364503166236,0,14.693877551020408,3
69,1,2.0,53.90825728410392,3,6319,1.8406311665681365,9.04804846696174,5,1932.5723045424782,75.23088493012835,1.6797180896692323,0,13.47706432102598,3
50,1,1.75,67.3515907070155,3,1435,2.327028728891964,7.27744388101313,3,2720.4750983091058,76.97666826781429,2.547035559266988,0,21.99235614922955,0
63,0,1.41,83.67447034515402,3,3660,1.0976599321563332,6.034624271576187,1,1321.6901251820495,69.84587535843221,2.181193225229084,0,42.08765673012124,1
46,1,1.62,60.53099684764173,3,6228,0.8366465922207195,9.38273477291791,4,2053.7589163064335,76.85140930643642,2.973895868162538,1,23.064699301799163,0
62,0,1.76,94.57444033185628,1,9374,5.0,6.922067843648833,10,2084.4045042468733,84.2514911222056,2.2024336343520194,0,30.531521284819306,1
18,1,1.77,67.03171180500406,1,2956,1.4133415627671744,7.6600056622733685,8,2353.189868900332,55.983582959316124,0.7953140996061141,1,21.396058541608113,0
53,0,1.9,82.14649600286086,1,8177,0.9391426623523861,8.282552602296354,10,2082.199778678954,67.27101971953385,2.2887410546226232,0,22.75526205065398,0
35,2,1.67,63.04519996779184,0,1613,2.33821286849805,6.631006992466449,4,2134.011083242743,47.88060324660686,1.2384023507963418,0,22.605758531245954,0
25,0,1.53,95.17527984407371,1,3382,1.8928536762336232,6.902292496406668,5,2134.495268729047,63.88331273569059,1.7539381020558693,0,40.657558991872236,1
21,0,1.96,85.01169035974829,1,7368,0.5095129057118124,9.503358751496176,3,1763.1810742339349,66.38311941413671,1.8475812304483592,0,22.12924051430349,0
36,1,1.64,105.9307672951029,2,7046,0.7729394063341583,7.8356469378564935,1,1672.541267289152,63.88613605671504,1.4434489866033697,1,39.38532394969621,1
48,0,1.79,84.76448518169163,3,9807,0.9947469092044984,6.273057153099878,8,2043.0252892044427,42.22022336396613,2.493824973167792,1,26.455006142658352,2
58,1,1.52,78.68503029951972,0,8390,3.0797155739973294,6.4546181847723565,6,2066.240298377761,31.29124951205499,3.92919804399037,0,34.05688638310237,1
18,1,1.76,77.4878854019801,1,6329,1.3069660870961723,5.335374808167589,2,2096.974156260069,89.6425887038148,4.1074682721617926,0,25.015458872023533,2
67,0,1.82,80.02975884595962,3,9567,1.5355149170406714,6.922736209369108,9,2112.607908843342,41.75985842487374,3.100329575056924,0,24.160656577092023,0
27,1,1.83,116.84696029941594,2,3276,1.7157644790369495,6.584243335025993,4,1987.0161236335598,59.66385827402698,2.9286801125586095,0,34.8911464359688,1
67,0,1.8,67.35251225247299,1,5666,1.3623906208015863,7.005257247502929,5,1933.9453657875795,43.659860434318404,3.275911221206025,1,20.787812423602773,0
32,0,1.58,68.11169403016139,3,-214,0.45684654557907123,7.783781149663585,8,1804.0587830210177,78.11049191870491,2.9308112807659596,0,27.283966523858908,2
43,0,1.5,57.61530823901312,2,2373,0.9691836373084477,7.625937900271933,6,2252.9466343383515,42.522500763617636,2.072710797871306,0,25.60680366178361,2
25,2,1.63,94.00369724236333,1,5927,0.8898384607838383,7.40275219371304,10,2835.376459754473,70.30161105755033,2.0507250172389613,1,35.38096926582232,1
37,0,1.57,69.22811964593895,3,9890,1.4041420293474145,7.796202375509094,6,1678.042917779885,35.33093897479673,2.3533442666948723,0,28.08556925065477,2
59,2,1.92,76.22064048027299,1,6797,1.1478623502109262,6.128837299471572,3,2040.7056360370752,55.5138583599777,2.864738937206389,1,20.67617200528239,0
61,2,1.59,57.750513290803326,0,7842,0.15730596385583898,5.1263094141447825,8,1873.1651838058644,45.643783841000754,3.1052710514154978,0,22.843444994582224,0
22,0,1.63,70.94594448488087,1,8743,2.912245705366245,5.324009486603148,3,1987.5526686267863,74.5321172109505,1.5076314190440099,0,26.702527187655114,2
28,2,1.91,81.49926200158889,3,7635,1.4487589154368294,8.085959116104052,5,2269.670962960733,69.0002589096503,3.9067550950528416,0,22.340194074062907,0
25,2,1.51,75.2069711660015,1,6398,0.5333868183519401,8.610841255275243,6,1888.1795637703342,49.41693079082309,1.9077722291606558,0,32.98406699969365,1
20,1,1.79,80.35742604216075,1,2842,0.15163171412371212,9.620181079902927,1,1382.0655292369734,57.105279483589655,1.2525194426106199,0,25.079562448787726,2
53,0,1.79,45.0,1,5253,0.9016597734629427,8.334473848546542,1,2308.40653276644,50.27309983586373,2.6619536270389035,0,14.044505477357136,3
56,1,1.83,95.18264627619713,1,4535,3.3387822254541013,6.96079319608306,5,1828.037348576418,83.83720952454686,2.8507904932452033,0,28.42206284935266,2
60,1,1.63,70.89536734361283,3,6853,0.8971679994138032,7.807366328350443,10,2511.020283514636,76.6884615311225,3.02613677273245,1,26.683491039788038,2
66,1,1.52,70.32020273894517,3,7314,1.4012406187222806,6.147741658116557,1,1746.0636526194055,35.223732487373184,2.52405022650959,0,30.436375839224883,1
20,0,1.67,90.36842623953669,1,5749,1.265784843326853,7.736729231346699,6,1596.987496276579,74.73610349037993,2.2728700331879303,0,32.40289226560174,1
52,0,1.63,66.2730597104949,3,8434,1.0364687630693206,8.557760899256891,6,1886.344369796303,48.25307414924969,2.9822852542964684,1,24.943753890057927,0
39,0,1.9,75.97187025185072,2,3367,1.5092335659976515,4.443067062734326,8,1975.059942283552,70.0619470337752,3.06469337138334,0,21.0448394049448,0
44,2,1.48,100.50814762970722,1,3767,4.022243578483828,7.0581410800922235,10,1794.1846098420351,65.56136338318314,3.274567447513241,0,45.885750378792565,1
61,1,1.77,78.14529095361732,2,6654,2.675140271408109,5.993477731506319,7,1671.2482510988127,51.90921409377749,1.9879217936915472,0,24.943436098700026,0
19,2,1.81,77.34491873281654,2,8213,3.6310419467999377,6.48187686390425,7,1936.2406922468926,53.386467170837165,1.7184844013711666,0,23.608839392209195,0
64,1,1.85,81.88806272399295,1,5266,1.548740862139458,7.538376375610989,5,1688.0620326415296,80.6318951650208,2.916821295295081,0,23.926387939808016,0
29,1,1.57,67.59985574888616,2,10448,2.882789414944696,5.369320871406817,2,1832.7835636100722,58.2951473625144,3.619386268585714,0,27.42498914718088,2
64,1,1.64,66.25251424116065,1,5922,1.4954912964312908,5.712675952342559,5,1836.1207972467605,56.710837189733006,4.263663173910649,0,24.632850327617735,0
18,1,2.01,71.67322198382412,1,4321,1.24914545667239,6.201311523897404,6,2197.420272667056,58.978627606619064,1.8115689527071084,1,17.74045741041661,3
62,0,1.67,62.26821749533468,1,5922,1.2790227404688816,9.682728651967395,1,1595.7335398672712,71.4240147441029,2.1863933535719386,1,22.32716034828595,0
63,0,1.76,68.13122617359231,1,6508,0.6510444627095991,4.843729430752942,2,2085.148209268779,59.23615233804454,2.8941699492855077,0,21.994843160379748,0
66,2,1.73,96.9350652324504,0,5812,0.38038940255557624,9.1257305257488,7,1988.6359297580714,61.1561791707224,3.2389859742182048,0,32.38834081741802,1
48,0,1.78,93.18136078984105,1,4354,0.41814812987599276,4.0,8,2150.3270027926314,55.45272241534986,3.249026431254027,1,29.409594997424897,2
38,2,1.66,93.3809284928951,3,2865,1.3736926631806081,10.0,4,2392.9126473090023,68.33169273304394,3.890161343261605,0,33.88769360316994,1
21,0,1.75,80.77685960862429,0,5610,0.9253243095166279,6.107102332904944,1,2124.8380038546884,63.503926218923645,3.9817621384746973,0,26.376117423224258,2
55,2,1.7,60.29005631654948,2,5163,1.7561139664565046,9.182124303055883,9,2564.2283438607947,86.69029688641467,3.102580538220443,0,20.861611182197056,0
65,1,1.7,92.94940681240864,1,4568,1.3034655277100873,6.533542800270892,5,2120.754862920596,58.36085231672415,2.9705943878374756,0,32.162424502563546,1
36,2,1.88,82.81844985966812,1,6353,2.8318868498051764,8.911979686057512,5,2277.4165416540263,45.0202396447829,1.8095377855633603,0,23.432110077995734,0
42,0,1.66,72.14668076794078,2,7671,3.5547507407813463,6.407133511857733,5,2026.1457711153084,51.68878805489661,1.2032100056683777,0,26.181840894157638,2
32,1,1.65,86.34430092903344,0,4803,1.6974654870411536,6.368454481206258,3,1550.7353116519516,80.94233697730036,3.090316739814276,0,31.715078394502644,1
38,1,1.69,71.76182793793312,0,8887,1.0068905542747795,8.136792952654565,9,1917.840561977887,53.464337514228944,2.476987860393296,1,25.125810699181798,2
44,0,1.79,72.65386081810796,1,5153,2.2272488943880133,6.777665666735319,10,2151.5784029522606,67.12431023145803,2.267642962370088,1,22.67527880469023,0
42,0,1.78,68.71222245410395,1,5861,1.041379689646474,7.588196761471217,10,1531.2597315125,65.83953570783959,3.6204528698181857,0,21.68672593552075,0
28,0,1.46,68.43522086919941,2,6835,0.6293590042695699,4.165410471910564,9,1930.9746465941614,61.546763736684554,2.3100924057966514,0,32.1050951722647,1
69,0,1.86,81.68639776825692,1,7080,1.2924988781211815,9.831437680939008,9,1710.4357769748356,65.17400763783918,2.5303603696783448,0,23.61151513708432,0
43,1,1.62,76.38766963473213,1,4582,2.063630523170458,5.65823316757259,9,1814.0745029986758,78.34067689247897,1.3319002963577091,0,29.106717586774927,2
60,2,1.74,83.98626277942233,1,5380,1.4398640709644617,7.2079525427956765,2,2149.4335986933625,73.79686986075008,1.7329456706531627,0,27.740210985408353,2
24,0,1.69,55.73571272355825,2,6500,1.1071516570014501,5.110943087551055,4,1878.7330128874441,53.238895840458724,1.0988057987921267,0,19.51462229038138,0
19,0,1.61,94.7814611744356,1,4335,0.9541756385178906,7.725050411236147,4,2495.750889227886,79.6418433869417,3.2676472600725845,1,36.56551104295189,1
24,0,1.78,78.93948550662247,1,3325,0.8060424968574457,8.060649831234047,5,1947.2006591681916,44.76505153680261,2.87674812384458,0,24.91462110422373,0
19,1,1.58,71.64500142294834,3,6214,1.2066901604598292,8.440919848755229,3,2237.449230791887,41.347264915138624,1.9971528728185501,0,28.69932760092466,2
59,0,1.72,58.021704322011026,1,3695,1.259378437733319,6.805615583988931,2,1832.7883014463985,87.1733365979087,2.905353410612852,0,19.612528502572687,0
28,1,1.86,69.61072043540375,3,8225,2.0623364406132323,6.592404940195437,6,1439.0805014135026,73.85957141807434,1.1778933988626115,1,20.121031458955873,0
62,1,1.62,72.04960845191663,1,6322,1.1415403563466815,5.520978785950415,6,1573.1181078369132,56.408817364732016,2.1173308302570413,1,27.453745028165148,2
34,2,1.58,94.54174915231566,1,5255,0.6938825930377025,7.361420322998977,6,1536.80933045743,56.84543257511936,2.6424572522904417,1,37.871234238229306,1
43,2,1.64,68.11651368313683,0,5899,0.7692771440411179,8.429553047646637,1,2138.9673368000404,44.349919476845976,3.0489479124096497,0,25.325889977370927,2
67,0,1.78,50.02495147378744,3,8105,0.8024452828890556,7.672279035012675,10,1789.6422615060012,89.03145424055334,1.880896858209005,0,15.788710855254209,3
53,0,1.72,76.17186102897199,1,1840,0.4524190388363885,5.673207655106958,6,2092.9182322973497,86.412470099066,2.4120970884489417,0,25.747654485185233,2
49,2,1.56,64.77390098827698,3,5330,0.6362148436800028,7.881090079626332,3,1776.0690922318156,52.24091699471917,2.1498767795880287,0,26.616494488936954,2
55,2,1.55,83.60115740842852,1,5907,1.4233417710630971,8.678165222879944,10,1921.9909476536686,44.2117231597969,2.709180160988304,1,34.79756812005349,1
55,2,1.51,52.63938858526433,1,7516,1.776496865154538,7.076690491197143,1,1886.9669861421073,62.882463540498975,1.4012288124800687,0,23.08643857079265,0
43,0,1.54,64.73636729227135,0,3850,2.779262005879156,4.768938330394034,6,2026.16149761118,55.43361031792735,2.807186905729508,0,27.296494894700352,2
21,0,1.41,76.9045362011968,1,7230,0.4139727253630539,6.9103343344115,7,1976.470933914605,84.78254966801774,2.1875532463593372,0,38.68242855047372,1
59,1,1.78,78.18927663776412,1,7921,0.1690202181242332,8.529803392752596,8,2139.5802820316435,51.553783844214394,1.8374048370305296,0,24.677842645424857,0
34,1,1.93,67.10276467807616,2,3761,0.24018433311779971,8.646227457029745,10,1648.4198212330416,63.25051717209852,3.3940784656818628,0,18.01464862897693,3
66,0,1.61,104.28797853893178,0,6970,0.5763157106862893,7.631640357173724,2,2402.4298454039413,49.660063978798924,1.5126728085110575,0,40.233007422141036,1
19,1,1.89,87.23953339967541,3,9066,3.6230726946472602,7.422997067343937,1,2432.856520943385,94.4995368657971,1.4910607779992413,1,24.422477926059017,0
19,0,1.89,84.84609848234959,3,7248,0.6255632365722166,4.227834831417195,4,1843.4700028102784,65.61228988480615,2.991359581160282,0,23.752442115940088,0
19,0,1.52,49.24202310161073,1,6289,1.3834860436394631,6.075117866184243,9,2387.422772938746,41.84607313729592,3.4997639501322837,0,21.313202519741484,0
61,1,1.86,86.32299299660133,2,7092,1.043995561956074,8.020824896505374,5,2294.0327885765173,58.782102237967955,3.0847334047553847,0,24.95172649919104,0
22,0,1.41,71.37993191290106,3,3683,2.2626076253064333,9.005010495577455,2,1828.2299482537119,69.60131288155102,1.7889789738304747,0,35.9035923308189,1
57,1,1.66,82.47673511826306,1,4816,0.3586881612627717,8.49318590643575,3,1772.7674464651723,47.16596667288388,2.969257184111463,0,29.930590476942616,2
49,2,1.89,46.65444774567682,2,7388,0.698665349702927,8.797338089801931,7,1914.337512407833,83.13464456498934,4.323256941031288,0,13.060789940280737,3
25,2,1.57,92.39384847215214,1,5337,0.29618678662290965,7.385065254029397,9,1433.1705668580162,54.66762505628698,1.0617925825966579,0,37.483812110897865,1
42,0,1.86,71.8769211301505,1,6313,1.010163902771113,9.945329250315723,6,2100.5481699605352,70.28361406111313,2.4973228564735503,0,20.776078485995633,0
67,2,1.81,80.7961372630826,3,9383,0.802100398949979,7.302982688540635,8,2127.6903211339004,45.10616279954896,2.8237634677144547,0,24.662292745362656,0
19,0,1.71,86.28957801718855,2,8374,0.2017891485212761,4.57873549755274,3,2728.680421423071,78.27034207079465,3.224271378113819,0,29.509790368724925,2
53,2,1.67,68.93025775694761,0,3399,0.9796858713083483,6.549854955871873,5,2299.725517994869,52.339740927065236,3.1102070969288955,0,24.715930207948514,0
67,0,1.73,83.69477035122668,2,4301,1.567279073240164,6.579186271195327,5,2221.532573273975,80.33492843834892,2.616613405789375,0,27.96443929006204,2
58,2,1.51,68.99493422590909,2,6080,0.5309908866067637,8.766559531532527,10,1498.1115171388594,80.40250616690994,2.45120038390554,1,30.259608888166788,1
24,0,1.69,76.08594971727447,3,6115,1.9827913749348356,5.959412036697423,3,2315.266472284061,72.59727070440066,2.7106843992621865,0,26.639805930210596,2
37,0,1.69,78.54285692258246,1,6784,0.6564437535199321,6.222893271397494,6,1950.602186087029,45.5447387371138,2.622196303840352,1,27.50003743656821,2
36,2,1.78,79.88899009205173,1,3968,0.4382988492832028,8.559415572923378,2,1744.4247821172844,59.51094359398727,1.7204193646661223,1,25.214300622412487,2
37,1,1.49,64.60381818492641,3,8498,1.3944627293971685,8.50738257857464,8,2479.1773431428933,57.82449462707366,2.4148179200189115,0,29.099508213560835,2
65,2,1.84,81.50178662549222,2,11399,0.4949600701990532,4.0,4,2473.6835278153926,78.56196887600308,3.6048398742481,1,24.073070246187445,0
33,2,2.0,78.24832107567309,1,11151,2.88281447827484,5.13015705076086,7,1510.6797124415064,69.31067629657767,1.5013013859633586,0,19.562080268918272,0
59,0,1.68,90.50442503231275,3,5353,0.7726637393200156,4.0,9,2284.0924402626515,59.27980300288723,3.212351130570637,0,32.06647712312669,1
51,2,1.42,79.85479393729923,3,2968,0.5921276855619442,6.2508914664837505,1,990.4112240502091,43.333772674330746,1.3820314831042635,1,39.60265519604207,1
60,1,1.67,91.03984680438964,1,3974,2.171982295208942,6.992622887400063,4,2123.490036022205,43.213112818795324,1.7147413834816256,0,32.64363971615678,1
25,2,1.6,90.53094674707114,3,10113,0.9667918289377345,6.223292102004826,9,2153.2710137259746,40.80528227476135,1.7130599321371154,1,35.36365107307466,1
52,1,1.58,83.87356527679647,0,5105,1.511259444532451,6.42814406909069,5,1937.8514932717878,66.42336265060267,2.623120239032607,0,33.597806952730515,1
55,1,1.57,85.39163654562357,3,3642,0.5614952769214073,7.480087287239867,1,1605.3685202338213,59.82692090813799,1.8544800778057637,1,34.64304294114307,1
50,2,1.48,62.653364893267295,2,4828,1.1562789288942947,7.978427493472043,2,1300.7245095422038,70.33069116832155,2.9268164063356936,1,28.603618011900704,2
67,1,1.91,45.75614740910951,2,3570,0.5302512366088609,6.277424423596711,1,2072.7808439164824,41.323788181372834,2.8284874617525437,0,12.542459748666294,3
31,0,1.91,73.10008677703838,3,2223,0.6489625480653534,7.3275994681161585,3,1919.2702043970596,23.671620040774833,1.7072310352320081,1,20.037851697332417,0
48,0,1.67,77.22181971508655,3,9947,0.35072727404018944,5.285300498205613,3,2035.9518245393133,59.46869788962736,2.131053717232158,0,27.688988387925903,2
50,2,1.94,54.57487454304554,0,5652,2.7238220877470902,7.053057125632959,1,1673.9867565845818,55.84387535720603,2.4501876122406356,1,14.500710634245282,3
22,0,1.61,83.89251255949611,1,3187,1.495240450021236,7.119874972812603,4,1452.8374489035778,34.917217363858015,1.9358091722328714,0,32.36468984973423,1
27,2,1.84,93.15249143047978,2,7715,0.29939011177851316,5.960564493203178,1,2307.8262322880014,65.66527917599996,3.983858983452585,0,27.514322846904474,2
69,1,1.66,81.37788210555136,3,3343,0.9498922996183232,8.673743499743324,10,2193.1610931112737,63.57705238371821,2.9115497875985055,0,29.531819605730647,2
27,0,1.46,69.18821724499756,1,7342,1.464074458894683,6.794763459331404,10,1855.555401863601,71.28725065611327,2.088323980752983,0,32.45834924235202,1
46,1,1.35,79.4950796600689,0,7408,0.8161816861883111,8.416322260377722,3,2058.5486141425454,84.17916519654452,2.607816672053598,0,43.61869940195824,1
38,1,1.51,71.90871940442095,3,4513,0.8249428694947966,4.3723661248151755,9,2338.649824083034,42.32730468998585,2.8029952817639816,0,31.537528794535742,1
42,1,1.63,71.01217056829712,3,6516,1.0536784757307367,8.658222028513173,1,1256.9955331909932,66.88937020127833,3.055713831101537,0,26.727453260678658,2
50,1,1.64,77.96780219291783,0,3937,2.639481013063104,4.0,4,2031.668328616973,71.44713451064486,3.1457368191631763,1,28.98862365887784,2
68,0,1.72,98.97166343627639,3,9878,1.4223697436422045,6.0950547268327675,6,2172.0676510632275,53.042360105163354,2.576535789929116,1,33.45445627240279,1
48,0,1.57,71.62315610210797,2,10660,1.669076613011634,8.30297836189333,5,2554.0026087634983,41.09740979018711,2.7648173917486014,0,29.05722589237209,2
20,1,1.48,78.97141182400989,3,6015,2.16761182041088,5.057939869578734,1,2128.193326026166,57.005044887203766,3.021170725810982,0,36.0534202994932,1
29,2,1.83,91.25418495454988,1,6425,0.5201552225834061,6.885117159523974,2,2180.933427400548,51.42107180702351,3.07072691676631,0,27.249002644017402,2
68,0,1.43,90.1067673511856,1,5554,0.5375906342684115,6.553075952780166,1,2135.966570684869,48.54446011231564,3.1793832158065385,0,44.06414365063603,1
59,0,1.76,59.51302536047846,3,4617,0.4478881938468035,9.3360852364745,1,1687.190777245014,39.57032506157195,4.206369341899617,0,19.212624406146197,0
67,2,1.26,99.0710251844228,2,8611,0.6953713583330583,5.039352483401301,2,2055.820529741164,51.27792062553335,3.232309315656364,0,62.403014099535646,1
37,2,1.56,105.70500985160221,1,3707,2.1060765593370987,5.59231825220927,1,2054.0475904860787,31.630437716546798,2.8735447994635583,0,43.43565493573398,1
63,2,1.98,78.53024698324636,0,1005,0.31001148797120226,6.501068264693571,10,2094.9205042382855,49.48125683393886,3.1832970830468446,0,20.03118227304519,0
20,0,1.75,92.4397208802929,3,1570,1.504268373651867,6.193084050500289,6,1945.129529772822,60.89779442069526,2.3792141197395926,0,30.18439865478952,1
54,2,1.91,57.93533093596084,2,4265,1.50430830392213,4.715568292065328,8,1414.4670549214459,52.95222975850799,2.7230775072606237,0,15.880960208316889,3
47,0,1.8,102.08503317174397,1,6837,3.7443675931510416,10.0,3,2056.5360789287847,71.79705658595844,2.455391694753076,0,31.5077262875753,1
68,0,1.78,64.9982285405739,2,6655,2.2298278837037704,7.40305817942031,1,1845.5202911056388,55.51982905432613,2.9962638329530367,1,20.514527376774996,0
27,1,1.63,59.37820572337772,2,5080,2.0050639081076524,6.759324935101549,4,1915.9666976749982,64.22576827693011,2.542099383149037,0,22.34867918377723,0
27,0,1.82,84.94166475220855,3,-1936,0.9027372818978413,7.372377252403896,4,1789.0555010215896,71.74210237488636,3.1468077400800207,0,25.643540862277668,2
32,2,1.74,81.03527982681511,2,7266,2.4876475332575807,6.572217329884511,6,2287.255333292998,58.85582772390626,1.3368933075754057,1,26.765517184177273,2
66,2,2.09,107.5314175188214,1,5347,1.1752059820294962,5.583134920118637,2,2196.765197207417,78.47476108612695,2.006378621702107,0,24.617434930249175,0
53,0,1.48,72.46653233814264,0,5195,1.6575117780987298,9.826646526857951,7,1809.80256246178,19.4189455125736,2.8354839136796395,1,33.083698109086306,1
42,1,1.76,81.56657191955209,0,6536,1.081713929788599,6.802762282016162,7,1758.8589657030893,61.40635768356281,3.145366090078483,1,26.332183600062013,2
68,2,1.75,69.99488803539096,1,4853,1.1276307025371817,7.958697638028373,1,2161.3993898147005,51.701384972403005,2.0984077989951437,0,22.855473644209294,0
60,0,1.84,77.4591741683704,1,8736,2.6787870488928824,6.318216389472375,1,2060.0001997494983,50.55192229092724,1.5746518839443695,0,22.879009383379724,0
49,2,1.73,52.11277526076316,1,3483,1.0017423682240512,6.884433561878846,8,1146.6622767519361,67.78315325795785,3.310519438108922,1,17.412133803589548,3
48,1,1.95,58.20091294493075,1,7839,2.219379723831559,7.0795611764056705,4,1940.7500147394007,61.08622556592756,2.5475394085606213,0,15.305960011816108,3
30,0,1.85,110.00207303845386,1,4999,3.3430542371664265,7.843322555347589,6,2182.892579750131,30.56204258218618,2.1681628488749354,0,32.14085406528966,1
65,2,1.51,70.30018690758556,1,5685,0.4407920451585398,5.92144960605626,1,1921.2556856759336,67.9569040341399,1.4100126674630793,0,30.83206302687845,1
36,2,1.76,92.39955999962221,1,8148,0.5770827920722083,7.837672725809442,5,1964.670140046118,75.01864512139888,3.055659621656906,0,29.82940340896895,2
47,0,1.75,79.83789394883951,1,6333,1.8899783684914822,7.4004941452865625,9,1914.7135316692384,75.05093261470543,1.8677558538101438,1,26.0695163914578,2
37,2,1.73,75.64681327455973,3,2605,2.3357503225550307,5.005021913592978,5,2127.5553439884848,44.82244608195214,2.3734696954208414,0,25.275422925777583,2
63,2,1.91,78.78050969902316,1,7368,0.3291554132503521,8.1016387792145,6,2426.7268865857463,73.27641479817542,3.93513957443501,0,21.594942490343783,0
32,1,2.04,73.1598293436058,3,2618,1.1015667144674548,6.159860324277736,7,1395.7095098527639,79.95084897318075,1.8788092076122171,0,17.579736001443145,3
67,2,1.51,57.74449953954951,1,6594,0.9513728492147514,8.32311222293422,8,1932.946682295293,60.165704886583356,1.6846757053663959,0,25.32542412155147,2
44,2,1.72,91.99304135580068,1,10151,2.709140005755665,7.545360098843892,5,2304.7643552647214,39.2902174483479,2.788449795946217,1,31.095538587006725,1
52,0,1.85,118.74417696220769,1,5395,0.441204021261811,4.0,4,2308.5721170052593,63.73734662315181,2.830522338693684,0,34.69515762226667,1
54,1,1.76,83.56653942887053,3,6461,0.8656404089901923,6.528097828836927,7,2459.055687138968,58.73959714536469,2.379913852666201,0,26.977834268101283,2
18,0,1.65,80.56458837702924,3,8492,0.8871389291357789,5.607868577408088,6,2331.9007080442993,22.515038102285843,1.7617289000005187,0,29.592135308367034,2
